ensembl_gene_id	external_gene_id	affy_chicken	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
612	ENSGALG00000000730	CACNA1S	Gga.582.1.S1_s_at	1.29330284427242	-0.212039096495179	0.365736856042197	-0.579758624246267	0.562077403316268	NA
613	ENSGALG00000000731	THEMIS2	GgaAffx.464.2.S1_at	0.650358825248237	0.0389836457045851	0.331834858557373	0.117479055317044	0.906480440539978	NA
614	ENSGALG00000000731	THEMIS2	GgaAffx.464.1.S1_s_at	0.650358825248237	0.0389836457045851	0.331834858557373	0.117479055317044	0.906480440539978	NA
615	ENSGALG00000000731	THEMIS2	Gga.11503.1.S1_at	0.650358825248237	0.0389836457045851	0.331834858557373	0.117479055317044	0.906480440539978	NA
616	ENSGALG00000000733	MYO7A	GgaAffx.469.5.S1_s_at	27.0608243199158	-0.583252490325218	0.340028832843196	-1.71530303900488	0.0862896816894992	0.276455657283214
617	ENSGALG00000000733	MYO7A	GgaAffx.469.1.S1_s_at	27.0608243199158	-0.583252490325218	0.340028832843196	-1.71530303900488	0.0862896816894992	0.276455657283214
618	ENSGALG00000000734	RPA2	Gga.1820.2.S1_s_at	473.573801044438	0.151262693357038	0.15188968000331	0.995872091861286	0.319312296787894	0.56757118705194
619	ENSGALG00000000734	RPA2	Gga.1820.1.S1_s_at	473.573801044438	0.151262693357038	0.15188968000331	0.995872091861286	0.319312296787894	0.56757118705194
620	ENSGALG00000000735	CDD	Gga.458.1.S1_at	0.543514053184828	0.281960267092114	0.316792246265534	0.890047879693922	0.373440177390474	NA
621	ENSGALG00000000735	CDD	Gga.458.1.S1_s_at	0.543514053184828	0.281960267092114	0.316792246265534	0.890047879693922	0.373440177390474	NA
622	ENSGALG00000000736	MATK		0.0390815424936105	0.0479804087236577	0.0950115297866517	0.504995644543327	0.613561895095943	NA
623	ENSGALG00000000737	SMPDL3B	Gga.6971.1.S1_s_at	19.2899241739313	-0.00356799398544948	0.328785640456428	-0.0108520371525238	0.991341497050311	0.995847594764176
624	ENSGALG00000000737	SMPDL3B	GgaAffx.21962.1.S1_at	19.2899241739313	-0.00356799398544948	0.328785640456428	-0.0108520371525238	0.991341497050311	0.995847594764176
625	ENSGALG00000000737	SMPDL3B	Gga.17301.1.S1_at	19.2899241739313	-0.00356799398544948	0.328785640456428	-0.0108520371525238	0.991341497050311	0.995847594764176
626	ENSGALG00000000739	XKR8	Gga.6971.2.S1_at	2.17183854788975	0.0856503906277364	0.383485029511202	0.22334741655211	0.823265126094505	NA
627	ENSGALG00000000739	XKR8	Gga.6971.1.S1_s_at	2.17183854788975	0.0856503906277364	0.383485029511202	0.22334741655211	0.823265126094505	NA
628	ENSGALG00000000739	XKR8	Gga.6971.1.S1_at	2.17183854788975	0.0856503906277364	0.383485029511202	0.22334741655211	0.823265126094505	NA
629	ENSGALG00000000740	APBA3	GgaAffx.470.1.S1_at	12.4297265972892	-0.187478473422458	0.272117559127554	-0.688961322538463	0.490847607502889	0.71210495355452
630	ENSGALG00000000742	PIM1	GgaAffx.21974.1.S1_at	152.80477042216	0.312689051332422	0.227717206598895	1.37314635113717	0.16970685397318	0.400160240822534
631	ENSGALG00000000745	SLC26A9	GgaAffx.473.1.S1_at	42.6230234331977	-0.0288957713925732	0.326218514472487	-0.088577962655796	0.929417322481673	0.970316134801133
632	ENSGALG00000000745	SLC26A9	Gga.6851.1.S1_at	42.6230234331977	-0.0288957713925732	0.326218514472487	-0.088577962655796	0.929417322481673	0.970316134801133
633	ENSGALG00000000745	SLC26A9	GgaAffx.473.2.S1_s_at	42.6230234331977	-0.0288957713925732	0.326218514472487	-0.088577962655796	0.929417322481673	0.970316134801133
634	ENSGALG00000000747	CHD5	GgaAffx.488.5.S1_s_at	20.9451836456578	-0.584055650932697	0.313360977660591	-1.86384295611083	0.0623437613884658	0.2270360370305
635	ENSGALG00000000748	TJP3	GgaAffx.493.1.S1_s_at	1.63878406254718	0.300648498941817	0.384351725898242	0.782222320555976	0.434083929076839	NA
636	ENSGALG00000000750	CAPN5	GgaAffx.496.1.S1_at	68.5573963828675	-0.501111785636685	0.305920100152903	-1.63804792619453	0.101411696537102	0.298904610792279
637	ENSGALG00000000750	CAPN5	Gga.15967.1.S1_at	68.5573963828675	-0.501111785636685	0.305920100152903	-1.63804792619453	0.101411696537102	0.298904610792279
638	ENSGALG00000000751	ARNT	Gga.8458.1.A1_at	62.8607968732414	0.173984887383002	0.197523567631962	0.880831029273334	0.378409282399702	0.622988779593679
639	ENSGALG00000000751	ARNT	Gga.4290.1.S1_at	62.8607968732414	0.173984887383002	0.197523567631962	0.880831029273334	0.378409282399702	0.622988779593679
640	ENSGALG00000000753	TBC1D22B	Gga.17432.1.S1_at	300.822629010822	0.431981821709681	0.170018799616554	2.54078856387608	0.0110602782459131	0.08546352637836
641	ENSGALG00000000753	TBC1D22B	GgaAffx.22058.1.S1_s_at	300.822629010822	0.431981821709681	0.170018799616554	2.54078856387608	0.0110602782459131	0.08546352637836
642	ENSGALG00000000755	ACER3	Gga.11648.1.S1_at	449.841944262423	-0.142666274291217	0.137083201216476	-1.04072762399183	0.298001978817771	0.550349058373766
643	ENSGALG00000000761	TSKU	Gga.10930.1.S1_at	173.272819037508	0.61455887878136	0.235467572567474	2.60995122207434	0.00905551337316743	0.0769138592531802
644	ENSGALG00000000764	SSR2	Gga.7437.1.S1_s_at	5465.96700184905	0.424539815440468	0.196513897072003	2.16035517979126	0.0307451843267816	0.152191630194982
645	ENSGALG00000000766	ZMAT2	GgaAffx.12931.1.S1_s_at	6538.13176416707	0.423527052389408	0.22684700266812	1.86701630353491	0.0618993111428037	0.226148180191423
646	ENSGALG00000000766	ZMAT2	Gga.7028.1.S1_at	6538.13176416707	0.423527052389408	0.22684700266812	1.86701630353491	0.0618993111428037	0.226148180191423
647	ENSGALG00000000769		Gga.14491.1.S1_at	12.4989780446713	-0.307989463063095	0.306812567429813	-1.00383587818172	0.3154577277565	0.565266144601512
648	ENSGALG00000000771	PLA2G15	GgaAffx.20260.1.S1_s_at	148.778756342089	0.196477743193995	0.196467656520908	1.00005134012013	0.317285662888573	0.566428692658771
649	ENSGALG00000000771	PLA2G15	GgaAffx.22084.1.S1_at	148.778756342089	0.196477743193995	0.196467656520908	1.00005134012013	0.317285662888573	0.566428692658771
650	ENSGALG00000000774	TLR21	GgaAffx.507.1.S1_s_at	2.24307210281548	-0.320620535018255	0.382670090845603	-0.83785104372742	0.402114366918846	NA
651	ENSGALG00000000774	TLR21	GgaAffx.12703.1.S1_at	2.24307210281548	-0.320620535018255	0.382670090845603	-0.83785104372742	0.402114366918846	NA
652	ENSGALG00000000775	CTSS	Gga.6025.1.S1_s_at	4.48030489048943	-0.565435049425297	0.37450930958217	-1.50980238663797	0.131093855893047	0.345754741161179
653	ENSGALG00000000776	BRPF3	GgaAffx.20994.1.S1_s_at	225.597657228484	-0.76306181275074	0.295625876474675	-2.58117395489941	0.00984649523071803	0.0794641928719657
654	ENSGALG00000000776	BRPF3	GgaAffx.22111.1.S1_s_at	225.597657228484	-0.76306181275074	0.295625876474675	-2.58117395489941	0.00984649523071803	0.0794641928719657
655	ENSGALG00000000777	EYA3	Gga.1018.1.S1_at	512.791995141325	0.0903212591361962	0.146840747399032	0.615096699901378	0.538490861344901	0.745980998203978
656	ENSGALG00000000777	EYA3	GgaAffx.508.1.S1_at	512.791995141325	0.0903212591361962	0.146840747399032	0.615096699901378	0.538490861344901	0.745980998203978
657	ENSGALG00000000779	MYH13	GgaAffx.511.1.S1_at	0.498568333975652	0.254352520451517	0.279589890223296	0.909734326403495	0.362962636621012	NA
658	ENSGALG00000000780	SMPD3	Gga.2802.1.S1_at	462.591962944525	0.461909983017748	0.184919134263187	2.49790258243548	0.0124930520399901	0.091315946525764
659	ENSGALG00000000780	SMPD3	GgaAffx.22116.1.S1_at	462.591962944525	0.461909983017748	0.184919134263187	2.49790258243548	0.0124930520399901	0.091315946525764
660	ENSGALG00000000780	SMPD3	Gga.1652.1.S1_at	462.591962944525	0.461909983017748	0.184919134263187	2.49790258243548	0.0124930520399901	0.091315946525764
661	ENSGALG00000000781	MLLT11	Gga.499.1.S1_at	0.322943994833912	0.165938995408009	0.263883409878466	0.628834512500932	0.529457402867418	NA
662	ENSGALG00000000783	PTAFR	GgaAffx.512.1.S1_at	5.46660851319398	0.0340457230521342	0.37367187871712	0.0911112796847839	0.927404170031103	0.969644935103948
663	ENSGALG00000000784	PIP5K1C	GgaAffx.515.1.S1_at	148.763025476711	0.0573156698768074	0.221044657845986	0.259294526433398	0.795408002305964	0.903987089735217
664	ENSGALG00000000784	PIP5K1C	GgaAffx.515.2.S1_s_at	148.763025476711	0.0573156698768074	0.221044657845986	0.259294526433398	0.795408002305964	0.903987089735217
665	ENSGALG00000000785	HYAL1	GgaAffx.517.2.S1_s_at	11.6859137722994	0.213535527789197	0.299811565598991	0.712232456284918	0.47632084184707	0.701046253389701
666	ENSGALG00000000785	HYAL1	GgaAffx.517.1.S1_at	11.6859137722994	0.213535527789197	0.299811565598991	0.712232456284918	0.47632084184707	0.701046253389701
667	ENSGALG00000000786	CTSE	Gga.11160.1.A1_at	0.16197523772615	0.035805962732579	0.214902344621156	0.166615039941514	0.867672958961124	NA
668	ENSGALG00000000786	CTSE	GgaAffx.22132.1.S1_at	0.16197523772615	0.035805962732579	0.214902344621156	0.166615039941514	0.867672958961124	NA
669	ENSGALG00000000787	DHX38	Gga.12336.1.S1_s_at	1053.43087449582	0.123879384968569	0.175614469203945	0.705405343478305	0.480558019613594	0.704384262716399
670	ENSGALG00000000789		Gga.15344.1.S1_s_at	0.548301306626214	0.0420292028631591	0.337885262232087	0.124388979221858	0.901007298886204	NA
671	ENSGALG00000000789		Gga.15344.1.S1_at	0.548301306626214	0.0420292028631591	0.337885262232087	0.124388979221858	0.901007298886204	NA
672	ENSGALG00000000790	DNAJC8	Gga.6131.1.S1_at	1018.27940242296	0.268897822239672	0.150337239869036	1.78863083075037	0.0736742892179439	0.251212545326902
673	ENSGALG00000000790	DNAJC8	GgaAffx.22149.1.S1_at	1018.27940242296	0.268897822239672	0.150337239869036	1.78863083075037	0.0736742892179439	0.251212545326902
674	ENSGALG00000000791		Gga.19339.1.S1_at	277.742010406446	-0.391860928622852	0.18834643002879	-2.0805328169106	0.037476688829164	0.171289440305559
675	ENSGALG00000000793	VPS72	GgaAffx.520.1.S1_at	2.17872365170921	0.222788284084436	0.384193445275369	0.579885697749876	0.561991701204618	NA
676	ENSGALG00000000794	HARS	GgaAffx.12301.1.S1_s_at	2241.83987668505	-0.334809965310987	0.133853354817025	-2.50131919195202	0.0123731604551051	0.090877446377152
677	ENSGALG00000000795	MFSD12	Gga.7144.1.S1_at	2.24895792141492	0.997170306086078	0.371708606744234	2.6826667125634	0.00730377383535063	NA
678	ENSGALG00000000800	PRMT7	GgaAffx.525.3.S1_s_at	974.302717120008	-0.498108704896374	0.177949147321304	-2.79916320136668	0.00512352346899445	0.0572889216458695
679	ENSGALG00000000802	DHODH	GgaAffx.13107.1.S1_s_at	127.194192463751	0.233534861181641	0.222099929458554	1.05148552613665	0.29303565353537	0.545524120537431
680	ENSGALG00000000802	DHODH	Gga.4705.2.S1_s_at	127.194192463751	0.233534861181641	0.222099929458554	1.05148552613665	0.29303565353537	0.545524120537431
681	ENSGALG00000000803		GgaAffx.526.1.S1_at	0.675762549114786	-0.380279516061463	0.290096506505117	-1.31087244256337	0.189900862554989	NA
682	ENSGALG00000000804	SLC7A6OS	Gga.11874.1.S1_at	44.9023250663344	0.199658365088	0.220986848545448	0.903485281600086	0.366268396318234	0.610772465587042
683	ENSGALG00000000806	LINGO3	GgaAffx.527.1.S1_at	1.71240761368203	-0.499409912557254	0.370807578453713	-1.34681689797123	0.178039211065287	NA
684	ENSGALG00000000806	LINGO3	GgaAffx.22179.1.S1_at	1.71240761368203	-0.499409912557254	0.370807578453713	-1.34681689797123	0.178039211065287	NA
685	ENSGALG00000000806	LINGO3	Gga.1602.1.S1_at	1.71240761368203	-0.499409912557254	0.370807578453713	-1.34681689797123	0.178039211065287	NA
686	ENSGALG00000000808	GUCY2F	GgaAffx.534.2.S1_s_at	11.6052725837658	0.632951862289487	0.361597418620555	1.75043246908153	0.080043717415884	0.264799747283366
687	ENSGALG00000000810		GgaAffx.21268.1.S1_at	0.0701485902112528	0.0792866515022112	0.121095983045182	0.654742209513494	0.512633744093332	NA
688	ENSGALG00000000810		Gga.8118.1.S1_s_at	0.0701485902112528	0.0792866515022112	0.121095983045182	0.654742209513494	0.512633744093332	NA
689	ENSGALG00000000811	IST1	GgaAffx.22202.3.S1_s_at	3012.21692306174	0.0987478295530919	0.159301300837677	0.619880873752017	0.535336218734449	0.74411994737347
690	ENSGALG00000000812	OAZ	Gga.4392.1.S1_at	4159.53681125144	0.0162651229103405	0.170937746265127	0.0951523186991888	0.92419384224005	0.96817443962149
691	ENSGALG00000000814	HNRNPR	GgaAffx.12980.1.S1_at	2871.92557842638	0.0491800450394324	0.135573436814796	0.362755759497461	0.716787342668665	0.859732908291851
692	ENSGALG00000000814	HNRNPR		2871.92557842638	0.0491800450394324	0.135573436814796	0.362755759497461	0.716787342668665	0.859732908291851
693	ENSGALG00000000816	SRGAP2	GgaAffx.22214.1.S1_s_at	127.287362787232	0.116756337562169	0.182279735801028	0.640533831416222	0.521825601784219	0.734118414978768
694	ENSGALG00000000817	ZNF821	Gga.13167.1.S1_a_at	139.739137135813	0.182936412623528	0.199288058906187	0.917949693662497	0.358645203544553	0.603323170889257
695	ENSGALG00000000818	LRRC32	GgaAffx.538.1.S1_at	5.72640276182073	-0.468151486066377	0.368850977537561	-1.26921579330423	0.204364109716974	0.44259044360344
696	ENSGALG00000000819		Gga.12478.1.S1_at	2.11567466230146	-0.147579095194419	0.377594292625625	-0.390840375706473	0.695915228496738	NA
697	ENSGALG00000000820	HTR1D	GgaAffx.539.1.S1_at	7.7325793960098	0.611855334601959	0.373443199838759	1.63841605595212	0.101334932051454	0.298855451501355
698	ENSGALG00000000820	HTR1D	Gga.19091.1.S1_at	7.7325793960098	0.611855334601959	0.373443199838759	1.63841605595212	0.101334932051454	0.298855451501355
699	ENSGALG00000000823	BAZ1B	Gga.6255.1.S1_s_at	1117.96326846265	0.122213559076678	0.0847939473813301	1.44130050376198	0.149499805047198	0.372131692289526
700	ENSGALG00000000823	BAZ1B	GgaAffx.541.1.S1_s_at	1117.96326846265	0.122213559076678	0.0847939473813301	1.44130050376198	0.149499805047198	0.372131692289526
701	ENSGALG00000000824		GgaAffx.542.1.S1_at	4.84320657010684	-0.245713103544365	0.379805457478163	-0.646944636277358	0.51766777566427	0.730424824676012
702	ENSGALG00000000826	MAPK13	GgaAffx.549.1.S1_at	172.025916495913	0.353625407175715	0.219296607084615	1.61254390515614	0.106843633886643	0.308857296110887
703	ENSGALG00000000830	C11orf30	GgaAffx.22264.1.S1_at	207.851337908861	-0.22573357513901	0.174594354697971	-1.29290305823177	0.196044589660819	0.43257998630914
704	ENSGALG00000000830	C11orf30	GgaAffx.22264.2.S1_s_at	207.851337908861	-0.22573357513901	0.174594354697971	-1.29290305823177	0.196044589660819	0.43257998630914
705	ENSGALG00000000830	C11orf30	Gga.7483.1.S1_s_at	207.851337908861	-0.22573357513901	0.174594354697971	-1.29290305823177	0.196044589660819	0.43257998630914
706	ENSGALG00000000830	C11orf30	GgaAffx.21027.1.S1_at	207.851337908861	-0.22573357513901	0.174594354697971	-1.29290305823177	0.196044589660819	0.43257998630914
707	ENSGALG00000000833	IK	Gga.9691.1.S1_s_at	1027.7478345447	-0.0406373161881387	0.136027640807717	-0.298743078589314	0.765136085175179	0.885860176272156
708	ENSGALG00000000833	IK	GgaAffx.20814.1.S1_s_at	1027.7478345447	-0.0406373161881387	0.136027640807717	-0.298743078589314	0.765136085175179	0.885860176272156
709	ENSGALG00000000834	RASSF5	Gga.18933.1.S1_s_at	1.71365510888372	-0.532147940709778	0.382694338097279	-1.39052995493889	0.164368009655593	NA
710	ENSGALG00000000834	RASSF5	GgaAffx.553.2.S1_s_at	1.71365510888372	-0.532147940709778	0.382694338097279	-1.39052995493889	0.164368009655593	NA
711	ENSGALG00000000834	RASSF5	GgaAffx.13096.1.S1_at	1.71365510888372	-0.532147940709778	0.382694338097279	-1.39052995493889	0.164368009655593	NA
712	ENSGALG00000000835	PLEKHJ1	Gga.5215.1.S1_s_at	192.32270359087	-0.319813564493655	0.199364732486783	-1.60416318625892	0.108678087034837	0.311441595401819
713	ENSGALG00000000836	RFX5	Gga.11622.1.S1_at	0.0770444791961345	-0.00114026131303204	0.134166634116747	-0.0084988441465993	0.993218985103372	NA
714	ENSGALG00000000837	FKBP6	Gga.18088.1.S1_at	23.7531190841345	0.392030652832384	0.3239063055043	1.21032115204432	0.226155684268866	0.46983196807075
715	ENSGALG00000000838	PRKRIR	GgaAffx.555.1.S1_s_at	147.737636175918	0.101077919115594	0.145247164125529	0.695902875103557	0.486489656651914	0.709159974149473
716	ENSGALG00000000839	WNT11	Gga.306.1.S1_at	289.65305115991	-0.547815707183096	0.153258010991698	-3.57446702875956	0.000350942030879114	0.0110487922626774
717	ENSGALG00000000840	KDM1A	GgaAffx.20329.1.S1_s_at	3111.81177865839	0.0760177444327344	0.107405173494367	0.707766134158532	0.479090500312726	0.703469128325266
718	ENSGALG00000000840	KDM1A	Gga.8775.1.S1_at	3111.81177865839	0.0760177444327344	0.107405173494367	0.707766134158532	0.479090500312726	0.703469128325266
719	ENSGALG00000000840	KDM1A	GgaAffx.22296.1.S1_s_at	3111.81177865839	0.0760177444327344	0.107405173494367	0.707766134158532	0.479090500312726	0.703469128325266
720	ENSGALG00000000842	NDUFA2	Gga.7826.1.S1_s_at	14.240130060517	0.407972699901798	0.269604974622824	1.51322393243133	0.130222787085045	0.345011202475413
721	ENSGALG00000000843	DOT1L	Gga.18313.1.S1_at	153.690197140515	0.265154226054057	0.186112598307614	1.42469788969256	0.154244549406424	0.379764376160372
722	ENSGALG00000000843	DOT1L	Gga.2178.2.S1_a_at	153.690197140515	0.265154226054057	0.186112598307614	1.42469788969256	0.154244549406424	0.379764376160372
723	ENSGALG00000000843	DOT1L	Gga.2178.2.S1_at	153.690197140515	0.265154226054057	0.186112598307614	1.42469788969256	0.154244549406424	0.379764376160372
724	ENSGALG00000000844	SLC26A8	GgaAffx.558.1.S1_s_at	18.4210820643546	-0.153567721802622	0.343992708216608	-0.446427258876436	0.655288646081357	0.822901004284299
725	ENSGALG00000000845	UVRAG	GgaAffx.12372.1.S1_s_at	13.181930095979	0.0928804252131396	0.279148554821411	0.332727587547645	0.739339923095685	0.872501936746984
726	ENSGALG00000000846	TMCO6	Gga.9030.1.S1_a_at	43.7250851651275	0.319165680260336	0.181725753984303	1.75630406402334	0.0790365037260747	0.262469190776838
727	ENSGALG00000000847	GARNL3	Gga.6042.2.S1_s_at	404.905445663016	0.151565845020947	0.108901398331654	1.39177133942174	0.163991651511841	0.393502029916383
728	ENSGALG00000000847	GARNL3	Gga.13354.2.S1_a_at	404.905445663016	0.151565845020947	0.108901398331654	1.39177133942174	0.163991651511841	0.393502029916383
729	ENSGALG00000000847	GARNL3	Gga.13354.1.S1_at	404.905445663016	0.151565845020947	0.108901398331654	1.39177133942174	0.163991651511841	0.393502029916383
730	ENSGALG00000000847	GARNL3	Gga.13354.3.S1_a_at	404.905445663016	0.151565845020947	0.108901398331654	1.39177133942174	0.163991651511841	0.393502029916383
731	ENSGALG00000000847	GARNL3	Gga.13354.2.S1_at	404.905445663016	0.151565845020947	0.108901398331654	1.39177133942174	0.163991651511841	0.393502029916383
732	ENSGALG00000000847	GARNL3	GgaAffx.12404.1.S1_s_at	404.905445663016	0.151565845020947	0.108901398331654	1.39177133942174	0.163991651511841	0.393502029916383
733	ENSGALG00000000848	AP1G1	GgaAffx.12654.1.S1_at	2322.21361140723	-0.0682838852144394	0.100270832780154	-0.680994495818674	0.495874973236802	0.716815034417339
734	ENSGALG00000000848	AP1G1	Gga.7223.1.A1_s_at	2322.21361140723	-0.0682838852144394	0.100270832780154	-0.680994495818674	0.495874973236802	0.716815034417339
735	ENSGALG00000000852	TMEM173	Gga.6523.1.S1_at	0.299020181518637	0.120176145519113	0.279741386898848	0.429597303607306	0.667488598856148	NA
736	ENSGALG00000000853	SLC2A8	Gga.3914.1.S1_at	302.595434166283	0.109805627850481	0.142452233747367	0.77082419111249	0.440811146320749	0.673847509973181
737	ENSGALG00000000855	ZMPSTE24	GgaAffx.561.1.S1_at	987.071649645023	0.108062653403061	0.111585020308234	0.96843333544733	0.332827997727674	0.579889374306478
738	ENSGALG00000000856	EIF2D	GgaAffx.11537.1.S1_at	634.646329852183	0.203478735881468	0.104600095374317	1.94530162858178	0.0517386862414117	0.205116684005259
739	ENSGALG00000000856	EIF2D	GgaAffx.11537.1.S1_s_at	634.646329852183	0.203478735881468	0.104600095374317	1.94530162858178	0.0517386862414117	0.205116684005259
740	ENSGALG00000000856	EIF2D	Gga.7117.1.S1_at	634.646329852183	0.203478735881468	0.104600095374317	1.94530162858178	0.0517386862414117	0.205116684005259
741	ENSGALG00000000857	NMT1		842.527518010814	-0.164320315575976	0.175553657688806	-0.936011916466344	0.349267052307242	0.594202105140366
742	ENSGALG00000000860	SLC7A6	GgaAffx.11823.1.S1_s_at	635.379252825452	-0.356861496640787	0.126732117720297	-2.81587259062769	0.0048644954047997	0.0556062147134862
743	ENSGALG00000000860	SLC7A6	Gga.9956.1.S1_at	635.379252825452	-0.356861496640787	0.126732117720297	-2.81587259062769	0.0048644954047997	0.0556062147134862
744	ENSGALG00000000862	RLF	Gga.6861.1.S1_at	850.82683260669	0.0554938162885085	0.204512729705425	0.271346514070007	0.786124534829381	0.898348335401192
745	ENSGALG00000000862	RLF	GgaAffx.562.1.S1_at	850.82683260669	0.0554938162885085	0.204512729705425	0.271346514070007	0.786124534829381	0.898348335401192
746	ENSGALG00000000863	DYRK3	GgaAffx.563.1.S1_at	59.6490192125923	0.100322316780725	0.196300626630998	0.511064679224426	0.60930576743397	0.795400197445943
747	ENSGALG00000000864	FBXW2	GgaAffx.12312.1.S1_at	210.025781752062	0.17750396847392	0.16367476984697	1.08449193873851	0.278146739292163	0.528488182495275
748	ENSGALG00000000864	FBXW2		210.025781752062	0.17750396847392	0.16367476984697	1.08449193873851	0.278146739292163	0.528488182495275
749	ENSGALG00000000865		GgaAffx.566.2.S1_s_at	3.73704364333984	-0.359921995287758	0.369137789179156	-0.975034271316704	0.329543260388123	0.577225370826805
750	ENSGALG00000000865		GgaAffx.20601.1.S1_s_at	3.73704364333984	-0.359921995287758	0.369137789179156	-0.975034271316704	0.329543260388123	0.577225370826805
751	ENSGALG00000000866	SELENBP1	Gga.6250.1.S1_at	9.47721543997714	0.122616857798963	0.281126255131268	0.436162953693915	0.662718504380937	0.827737174521004
752	ENSGALG00000000868	RNF121	GgaAffx.22391.1.S1_at	37.8839514222944	-0.174179062172155	0.276314760843181	-0.630364666877162	0.528456022519001	0.739063772862734
753	ENSGALG00000000868	RNF121	GgaAffx.86.1.S1_at	37.8839514222944	-0.174179062172155	0.276314760843181	-0.630364666877162	0.528456022519001	0.739063772862734
754	ENSGALG00000000869	ZDHHC18	GgaAffx.13094.1.S1_at	2.41387283970683	0.225571235331825	0.383187448476824	0.588670730809358	0.556082175953684	0.758965649313997
755	ENSGALG00000000870	DCAKD	Gga.11100.1.S1_a_at	4.46198201815825	-0.338795361502869	0.370433449914549	-0.914591707582082	0.360406013644139	0.60483614607214
756	ENSGALG00000000871	MADPRT	GgaAffx.3997.1.S1_s_at	0.0956278416955463	0.00841898219360095	0.143941114852364	0.0584890717446232	0.953359067077956	NA
757	ENSGALG00000000874	NDRG4	GgaAffx.570.1.S1_at	2.92771613535627	0.505869334422858	0.380922938394291	1.32800964036258	0.184174922180136	0.418809281813277
758	ENSGALG00000000875	PHLPP2	GgaAffx.22418.1.S1_at	201.245310271272	0.115719657790912	0.197446984588985	0.586079640728875	0.557821997115471	0.760095088551683
759	ENSGALG00000000878	KIF18B	GgaAffx.11831.1.S1_at	31.3106415341891	-0.151174154231308	0.212814766804537	-0.71035556649204	0.477483669918789	0.702207521353689
760	ENSGALG00000000880	GINS3		48.4713775988622	-0.404352239789652	0.187288764775201	-2.15897755679572	0.0308519081441997	0.152580893678488
761	ENSGALG00000000881	GPATCH3	GgaAffx.574.1.S1_at	18.3774978973792	0.18926634771622	0.283403999436273	0.667832310386214	0.504240639426124	0.722422301636181
762	ENSGALG00000000882		GgaAffx.575.1.S1_at	17.0212493659138	0.352759538128241	0.340447150221339	1.03616534284073	0.300125012221357	0.552364718476552
763	ENSGALG00000000883	MAPKAPK2	Gga.12405.2.S1_a_at	61.2367306830314	0.498088493153481	0.170888956334078	2.91469094222652	0.00356040934897166	0.0457575527619835
764	ENSGALG00000000883	MAPKAPK2	Gga.12405.1.S1_x_at	61.2367306830314	0.498088493153481	0.170888956334078	2.91469094222652	0.00356040934897166	0.0457575527619835
765	ENSGALG00000000884	CXXC5	Gga.6919.1.A1_at	2083.79757321336	-0.15971631806354	0.175718002036756	-0.908935431841133	0.363384209495883	0.608302899929911
766	ENSGALG00000000886	CCDC113	GgaAffx.577.1.S1_at	3.98038252443693	0.971198690181448	0.379326981364375	2.56032061491701	0.0104575636138899	0.0827715534778886
767	ENSGALG00000000887	NR0B2	Gga.7790.1.S1_at	5.59082988543929	-0.664114223895254	0.380124391075189	-1.74709710686229	0.0806204951734617	0.26584950295497
768	ENSGALG00000000887	NR0B2	GgaAffx.22432.1.S1_at	5.59082988543929	-0.664114223895254	0.380124391075189	-1.74709710686229	0.0806204951734617	0.26584950295497
769	ENSGALG00000000889	CSNK2A2	Gga.2937.2.S1_at	322.673303166691	0.546242733708434	0.148216448030906	3.68543937576031	0.000228308425184438	0.00854704323046909
770	ENSGALG00000000890	SRPK1	GgaAffx.579.1.S1_s_at	2993.37097707678	-0.126991585925761	0.172270521057475	-0.73716376514234	0.461022765800987	0.688230380635435
771	ENSGALG00000000890	SRPK1	Gga.2995.2.S1_s_at	2993.37097707678	-0.126991585925761	0.172270521057475	-0.73716376514234	0.461022765800987	0.688230380635435
772	ENSGALG00000000891	NSUN5	Gga.11924.1.S1_at	17.2180045714125	0.590258156404341	0.246286282056427	2.39663432114788	0.0165464276330291	0.107119348565118
773	ENSGALG00000000892	IL10	GgaAffx.581.1.S1_at	0.0462813767202917	-0.0489303902319309	0.101259725435224	-0.483216698659052	0.628941879847782	NA
774	ENSGALG00000000893	TAT	GgaAffx.583.1.S1_at	8.05902072786787	0.392837434226695	0.384326136712508	1.02214602833675	0.306711790874249	0.558202582745626
775	ENSGALG00000000894	APCDD1		160.520856535434	-0.210347072323218	0.206083814019369	-1.02068701185552	0.307402749980956	0.558648241701927
776	ENSGALG00000000895	NUDC	GgaAffx.12856.1.S1_s_at	3750.61814929317	0.142384980338409	0.174980454647114	0.813719341543368	0.415805751283338	0.654791510628289
777	ENSGALG00000000897	LHFPL5	Gga.13978.1.S1_s_at	24.2631594788616	0.395068587296834	0.315137339294864	1.25363940744318	0.209973100845687	0.44907150277642
778	ENSGALG00000000898	C11H16ORF80	Gga.5391.1.S1_s_at	2037.75503067613	0.428619700648312	0.228460304368581	1.87612330217686	0.0606383506427619	0.22411959689349
779	ENSGALG00000000899	PSD2	GgaAffx.585.1.S1_at	5.57766170768303	-0.679813619103126	0.351683610140593	-1.93302616187133	0.0532329750290184	0.207896348424139
780	ENSGALG00000000901		GgaAffx.586.1.S1_at	0.359542358965197	0.243283553464923	0.230567445801831	1.05515135763798	NA	NA
781	ENSGALG00000000902	C1orf172	GgaAffx.22478.1.S1_at	197.064740089616	0.194130574952616	0.23571717058739	0.8235741777693	0.410181553192685	0.650232951622328
